ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.4535280934612218,0.6643314799928635,0.4391287511677477,0
0.515422661557352,0.7173715377024412,0.4382566405927103,0
0.5251860927080748,0.599752763060964,0.4387965158136818,0
0.5286020207371745,0.564673178330461,0.4450881754150413,0
0.5359182224228851,0.5471763194480118,0.4414336162883743,0
0.5359182224228851,0.5471763194480118,0.4414336162883743,0
0.5359182224228851,0.5471763194480118,0.4414336162883743,0
0.5527429380467475,0.4557427389138426,0.404846476040578,0
0.5527429380467475,0.4557427389138426,0.404846476040578,0
0.5396400609221002,0.4229983593776067,0.4025000823512092,0
0.5328846785658592,0.4491148781984583,0.3954401355103287,0
0.5753033588233492,0.5885746902360997,0.4369069431846058,0
0.5753033588233492,0.5885746902360997,0.4369069431846058,0
0.5812174991334842,0.5860162639867715,0.4378413472506437,0
0.4586264930527077,0.6096945667935979,0.4285595932771373,0
0.4149077212282967,0.5406858205584801,0.4243028603354024,0
0.417380444711701,0.5024296644829025,0.4185095507032844,0
0.417380444711701,0.5024296644829025,0.4185095507032844,0
0.3916590204276356,0.4536994342809453,0.4121555982913372,0
0.3859233225839611,0.4522227615975192,0.417076796668005,0
0.4026460694433212,0.4693590432255248,0.42295316462833,0
0.4234730285324488,0.4849499698505604,0.4223925215082945,0
0.4234730285324488,0.4849499698505604,0.4223925215082945,0
0.4470531254684001,0.5902574056583048,0.436138653393537,0
0.5740287518774507,0.6218513711116662,0.4315496876492841,0
0.5345926451907893,0.5676436942771993,0.4274383070370662,0
0.5407616995810391,0.5251807531626529,0.4299300534812099,0
0.503008057147699,0.4716942491231006,0.4222886990232938,0
0.4982665456215908,0.4570648770816041,0.4181980823977664,0
0.4983430214118534,0.4376964130353383,0.4121555982913372,0
0.5111654956587548,0.4191006271938662,0.4040989520222833,0
