ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.3223462912786619,0.7527601914642736,0.3043875814223394,0
0.3914805748287186,0.7136111708610969,0.3550738512801545,0
0.3914805748287186,0.7136111708610969,0.3550738512801545,0
0.4677271354829676,0.5584402381392184,0.3976827071399548,0
0.4769807297025831,0.503168005044468,0.4140867014453422,0
0.5208779460817591,0.4801078543664755,0.4225586383348115,0
0.5492250433414497,0.4610656320413515,0.4243028603354024,0
0.5514428485681306,0.4343996532575321,0.4143981699209633,0
0.5520801478644713,0.4123010585696962,0.4025416110050031,0
0.5728816150235114,0.4056216875212716,0.4129654158006323,0
0.5722698087014104,0.4489603422761761,0.4201499498786684,0
0.5590394625289563,0.4651865824669179,0.4265246683185444,0
0.5192719503096355,0.629955886224449,0.340538665106843,0
0.4058580630758727,0.6871169112390034,0.3220997466933789,0
0.4004537571908799,0.6783942158650363,0.3816317092835697,0
0.4268124828595901,0.6456670090186126,0.3716231962140268,0
0.41608035314478,0.5592300960669119,0.3517722843499098,0
0.4229376969564583,0.4701660647000166,0.3858469106797564,0
0.4330325252866236,0.4500420916222255,0.388982359932968,0
0.4030539434571783,0.454008505422201,0.4096015586963994,0
0.4030539434571783,0.454008505422201,0.4096015586963994,0
0.4121036026537544,0.4319614245839493,0.4155402199776217,0
0.3966809431847067,0.4213156383289316,0.4162462150869677,0
0.4126134412555052,0.4108930689091226,0.4155402199776217,0
0.3906138450291336,0.4423496521406777,0.3896883545320045,0
0.3262210667402724,0.6565188591116716,0.3240100821184229,0
0.2867849548328502,0.6621164653412541,0.3132540488579071,0
0.4093504658510829,0.6642799696598232,0.4108889606573168,0
0.4502141341966243,0.623259346002756,0.4198384819133567,0
0.4222239239581594,0.5872353793785261,0.4327955608713559,0
0.4597736330391034,0.5523961785465736,0.4437177135099368,0
