ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.4160881279781329,0.5400842548562347,0.5462771836379887,1
0.3952798979565107,0.5268805693365053,0.5286834447747185,1
0.3766901907070411,0.5011448238881284,0.5022546222984783,1
0.3766901907070411,0.5011448238881284,0.5022546222984783,1
0.4458469582043334,0.5471058732234212,0.5667599031901228,1
0.6229081783443546,0.5722005103819147,0.7145106250192526,1
0.6690573382660078,0.5491970897041769,0.5973158399701877,1
0.5960372604004105,0.5300860889029085,0.4570703504474476,1
0.4506091381151748,0.5986536794437542,0.4723865371510658,1
0.3233882180780694,0.5838472382048115,0.5272924539335399,1
0.318836422020407,0.5489223290799673,0.5566255424205625,1
0.3665538281474533,0.5466937354132517,0.5211323544990573,1
0.3576797293818293,0.5610269871083537,0.5145289684574006,1
0.3644500538518992,0.5497008141806734,0.5307775731965667,1
0.3686576010329438,0.547365365130845,0.5320462807110778,1
0.3627287851843794,0.5428318423414615,0.5327035615746732,1
0.3639145484794313,0.5482049100931988,0.5292795833488815,1
0.4041157471777106,0.5342837912064345,0.5315724254635823,1
0.4063533984039082,0.5341158815887348,0.5319392798262752,1
0.4063533984039082,0.5341158815887348,0.5319392798262752,1
0.4036567432441969,0.5379777709091512,0.5336206959161589,1
0.4036567432441969,0.5379777709091512,0.5336206959161589,1
0.4165280090978563,0.544770423548364,0.5384050932123143,1
0.4285386457096525,0.5324368010424618,0.5409883618279175,1
0.4147876144830713,0.5295976268909082,0.5482795998778857,1
0.3956815271817039,0.5232323807786506,0.541217645413289,1
0.3814141180966572,0.489956034148606,0.4471041372348128,1
0.3829441359085818,0.494260588083871,0.4349979313700716,1
0.6145887163820448,0.6028971835210349,0.6932483400246583,1
0.5549180483515228,0.5197063088179468,0.6365387163124493,1
0.7665576885884988,0.5663542505854207,0.4774613584437291,1
