ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.4062386466371611,0.6037519840703662,0.5536907050146245,1
0.2750014241643305,0.5616833524857641,0.5887864668026219,1
0.2259261392343266,0.5144400983250091,0.5170969508745471,1
0.3092355646766135,0.5359476086629826,0.5413093594735362,1
0.3479449958907611,0.5510135511877838,0.5385426677462277,1
0.3355518575677743,0.5333373996141738,0.5447944781104643,1
0.3400080301560609,0.5381609442418049,0.5330704153112674,1
0.3460898479424915,0.5391225995490199,0.5323061329367708,1
0.3414615488791372,0.5428013186629274,0.5324437055923883,1
0.3355518575677743,0.5352301834239245,0.5378395257828675,1
0.3903073420261776,0.4977256028088886,0.5404075088261125,1
0.3881844433500958,0.4977866602946664,0.5392763764716136,1
0.3832692636948206,0.5028239056848595,0.5455893291252827,1
0.3832692636948206,0.5028239056848595,0.5455893291252827,1
0.3793294705317369,0.5043045501838911,0.5481878845654412,1
0.3793294705317369,0.5043045501838911,0.5481878845654412,1
0.367777841770298,0.5059531036753936,0.5485853144555409,1
0.3730946507291032,0.5080595878725686,0.5559529772368063,1
0.3708187503501658,0.5079222081856928,0.5497928740457317,1
0.3708187503501658,0.5079222081856928,0.5497928740457317,1
0.3703597451632622,0.5001831678931616,0.546307754782705,1
0.4474343530746847,0.4989009600040775,0.5079867265834723,1
0.4605733735729999,0.4749816751639869,0.3994283155867759,1
0.2127297369773724,0.6838594464257672,1.0,1
0.5553196814935596,0.5366650339020408,0.5587349570408675,1
0.3452674658949461,0.5869916897815902,0.5220647744129011,1
0.2474993773785425,0.5536084990225546,0.5109368508139659,1
0.2474993773785425,0.5536084990225546,0.5109368508139659,1
0.2940118950466405,0.5658657904491072,0.5257944640858546,1
0.3122764735698288,0.5129289242702908,0.5633512155454785,1
0.3453248413866354,0.5561271214050365,0.5316488533253727,1
