ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.5458855942350691,0.4676763221768498,0.4535185850115423,0
0.5284745600425846,0.4223973869716724,0.4600386506778395,0
0.5359946961248434,0.3906832408219755,0.4582944286772485,0
0.5466758503326955,0.3472243962277219,0.4869702721788051,0
0.502574696424515,0.2607531266434567,0.5009863476281452,0
0.3464362174189948,0.3147890765798017,0.4925559397326761,0
0.3298409333425288,0.3116125193009021,0.4616790501934298,0
0.3994340799873783,0.3753327030186519,0.4458772280020783,0
0.4365249322384423,0.370868345215219,0.444714412768007,0
0.4466452556311516,0.3599134857090194,0.4165576833924857,0
0.4250025485143098,0.4233589422585202,0.412176362873389,0
0.4264810867243001,0.4985662748655513,0.4053448252443551,0
0.4241868077956606,0.4631261072541347,0.3955024290013291,0
0.4433312963665542,0.3939628356463658,0.3824415272181228,0
0.4596206810409173,0.3815828151963979,0.3991985179725124,0
0.4076679922003924,0.2891533459520052,0.4439461246779701,0
0.3762618591535883,0.3217946928659117,0.5190722636389953,0
0.4238554095720663,0.3229107946246731,0.4264831384740282,0
0.4704802710326565,0.3452841080410528,0.4018563812431731,0
0.5436677900525402,0.3419186701635553,0.4140244078692902,0
0.5476445415877178,0.3477566743578637,0.4143981699209633,0
0.5337259101704437,0.4299009497931513,0.4211674131234291,0
0.5304884277402612,0.4553134730100766,0.4104736697817465,0
0.5197562980254509,0.4441353969499919,0.4124463020148034,0
0.5049709420293524,0.395971797009565,0.4326086803983547,0
0.4795044370461626,0.3038342269199247,0.4488880877217412,0
0.428673395844285,0.2798812117143331,0.443613894427,0
0.3415417543123613,0.2247291600192268,0.4217072914062581,0
0.3254817965911252,0.2122632937029167,0.4122801856135444,0
0.3524268418726096,0.3234774223542918,0.4411844431748887,0
0.412052616705275,0.3790072211804188,0.4279781856601016,0
