ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.5196033454007736,0.5257988912253119,0.4270645452405479,0
0.5253900260604709,0.486357962324369,0.4315289240027999,0
0.528958906714248,0.4336956573722821,0.4108681962453683,0
0.5321708993026474,0.3992857294771834,0.4158724527801398,0
0.5458346155956546,0.3950274130059118,0.4220810532027765,0
0.5732894921698248,0.4450969519555162,0.3939243238272552,0
0.5184307145284424,0.4292656365087686,0.3940696753062561,0
0.5482308538914271,0.6235168976679577,0.4546191033525494,0
0.564647708031258,0.7310908549438077,0.4711892178865176,0
0.5778015763251452,0.6889198291601151,0.4252995587429567,0
0.5617161204089088,0.5807277127223434,0.3908926987600761,0
0.4578107485751109,0.5450986680288726,0.4360763599025366,0
0.4148057535079465,0.5480691839756109,0.432650209392355,0
0.4149587050884717,0.4491320494816531,0.4193608972916313,0
0.397267255488416,0.4288363706050025,0.4243028603354024,0
0.3916590204276356,0.4280293519437457,0.4202745377111851,0
0.4064698693979737,0.4464362607031636,0.4188002541715958,0
0.4210512920416761,0.4914748113064816,0.4278328350316167,0
0.4639543200149815,0.685983655779766,0.451234481836368,0
0.5702049571435589,0.6616013479446758,0.4224132860052946,0
0.5444835339036458,0.5893130237645777,0.4171183261723148,0
0.5358672364744057,0.5252150816628672,0.4125708893370106,0
0.5329866504628178,0.5086797724407959,0.4125708893370106,0
0.5127205075707033,0.4478614223502407,0.4153741036614142,0
0.5309982715627726,0.4037844312536231,0.4047634184778354,0
0.5326297561325273,0.3843472806679611,0.3956685449773302,0
0.5291883382616444,0.4139150987054449,0.402250907876898,0
0.5296726838891556,0.4496128257184594,0.4261924338149944,0
0.5294687453159987,0.4732052629662986,0.4277913043365844,0
0.5177424303277746,0.5711636701869052,0.4289125905766555,0
0.5243958407870568,0.5833719848380138,0.4308852237452799,0
