ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.411874171106358,0.442967795126498,0.4254449102219577,0
0.411874171106358,0.442967795126498,0.4254449102219577,0
0.4384623251900083,0.4152544074530923,0.4254241457249575,0
0.4503670868213018,0.4220883158304166,0.418675667189595,0
0.4474355054638653,0.4401003004084874,0.4181565530635598,0
0.4538594895965119,0.4359106681556932,0.417242913494522,0
0.442490060585361,0.4439465206415774,0.4088540345930532,0
0.2235138152029281,0.7433678617607824,0.3589360562273388,0
0.409732844802396,0.7089235898926768,0.3357420535420728,0
0.4174059366417885,0.6630608683342437,0.3243007884784887,0
0.4545732657272673,0.5765209065841121,0.3724330141485798,0
0.4996431140229265,0.5531516939078778,0.4001121592425821,0
0.5403028469277676,0.5143289101026814,0.3985755813614765,0
0.5783623904338541,0.4204742771012855,0.3973504743374367,0
0.6257010424344992,0.4127990081996235,0.3722876618190629,0
0.6246813547894762,0.3879016012539827,0.3971635930139195,0
0.5895533832434571,0.4150998729374275,0.4104321406176431,0
0.607346800563863,0.4784251319111831,0.4186549026925948,0
0.607346800563863,0.4784251319111831,0.4186549026925948,0
0.6150453759801261,0.4742870109057306,0.3980564689364732,0
0.6855562383730398,0.5608097837899486,0.4258602018629923,0
0.7379423113257563,0.7930081179272107,0.5553064214713029,0
0.5529723695941438,0.6209241499515027,0.4998858224830104,0
0.4538594895965119,0.6179021025724616,0.4632986835109881,0
0.3143927861200022,0.5502155205275289,0.4171598549111603,0
0.3508718278723567,0.4629715713318524,0.3770842733838331,0
0.3647139824552162,0.456618440597952,0.368965333793882,0
0.3647139824552162,0.456618440597952,0.368965333793882,0
0.3448812138602633,0.4596061313444287,0.3870097284653756,0
0.3448812138602633,0.4596061313444287,0.3870097284653756,0
0.3970888161544117,0.4563952230594348,0.3964783629118833,0
