ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.4063533984039082,0.5341158815887348,0.5319392798262752,1
0.4063533984039082,0.5341158815887348,0.5319392798262752,1
0.4036567432441969,0.5379777709091512,0.5336206959161589,1
0.4036567432441969,0.5379777709091512,0.5336206959161589,1
0.4165280090978563,0.544770423548364,0.5384050932123143,1
0.4285386457096525,0.5324368010424618,0.5409883618279175,1
0.4147876144830713,0.5295976268909082,0.5482795998778857,1
0.3956815271817039,0.5232323807786506,0.541217645413289,1
0.3814141180966572,0.489956034148606,0.4471041372348128,1
0.3829441359085818,0.494260588083871,0.4349979313700716,1
0.6145887163820448,0.6028971835210349,0.6932483400246583,1
0.5549180483515228,0.5197063088179468,0.6365387163124493,1
0.7665576885884988,0.5663542505854207,0.4774613584437291,1
0.3485761270827111,0.6110941542066243,0.5222634874796549,1
0.4300686588213648,0.5154933402985508,0.5260543188159422,1
0.3651768124300688,0.5883044267887008,0.5183045135952313,1
0.3525350469764287,0.560920132975699,0.5155683911343429,1
0.3596687511272676,0.5689491946688175,0.5292948707995354,1
0.3703597451632622,0.5543869822475737,0.5343544065198407,1
0.3738214088372514,0.5488307455397853,0.5362192494780216,1
0.3709717520530214,0.547487478601851,0.5346906897378174,1
0.3665347026702095,0.5461136848592376,0.5328717003662177,1
0.3722913917303588,0.5527231610396517,0.5297687229165379,1
0.3627096600204829,0.5531810924955992,0.5285917307144712,1
0.3529940524766797,0.527185854889707,0.5281484497421851,1
0.3778950791659893,0.5278269584278502,0.5274300247108614,1
0.3973645455214309,0.5268195094748575,0.5268186018165376,1
0.4173312683316115,0.5248198771595127,0.5238073346705131,1
0.4276780133343144,0.5397026463516601,0.5568548266320326,1
0.4238338428572378,0.5371534940383542,0.5640849217664697,1
0.406659400242882,0.5235529319224933,0.5607068002577523,1
