ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.3443877052222367,0.5075253340904773,0.4873052939645843,1
0.3493602595858324,0.5173555948027067,0.4891854243734193,1
0.3389561453583899,0.4938179215933355,0.4844774555651529,1
0.3606823863805144,0.5101508087299271,0.4719279693542244,1
0.41180408421502,0.5197673661786787,0.5097904285044181,1
0.4372023668890473,0.5251251639631724,0.5172192360795105,1
0.4109051960283081,0.5306356070251828,0.5229971968311394,1
0.4124734641680255,0.5488002193603352,0.5208419261198588,1
0.3945340142144448,0.5335663653421474,0.5101572834932098,1
0.3865970523965882,0.5249725205613426,0.506183024912966,1
0.3839960222729901,0.5259799688891065,0.5076810145102117,1
0.383020636172483,0.5265142239216557,0.4909432702033894,1
0.3805534836845604,0.5283459497454455,0.4775989292210506,1
0.3767858170748812,0.5727347622883191,0.4768040794584297,1
0.3849905331457092,0.5699413830330013,0.4777212156782113,1
0.3764606881135893,0.5292618120321115,0.4416777440213215,1
0.4676114558212005,0.5459763064228197,0.4107090980397853,1
0.4567674549904536,0.7299273426410587,0.1015576019520253,1
0.4874251851538969,0.436698617451176,0.4589657701852325,1
0.4102740648363581,0.5774361965710892,0.4248482837759558,1
0.350373897972554,0.6133532753032479,0.4278748383726344,1
0.3048558880437002,0.5332000211777558,0.4942449613459218,1
0.3125251014838508,0.5614238574521955,0.5149875368803408,1
0.3090443099041746,0.483300764322414,0.4326898061874074,1
0.3498383926000861,0.4766149670663138,0.4642851631400199,1
0.3623462811230825,0.4669678778110513,0.4702771231568595,1
0.3860806714046478,0.490917689455821,0.4434050149499835,1
0.3849140324901236,0.5511204028195226,0.4037235651759925,1
0.3747394189760482,0.526285257568453,0.4310848148288209,1
0.4459425863739216,0.507830622144595,0.5514742932661088,1
0.4459425863739216,0.507830622144595,0.5514742932661088,1
