ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.4665378454036514,0.5046251025781917,0.5036914701071706,1
0.4855951803940015,0.517905112299752,0.5315877129142363,1
0.4665557439644158,0.5179966983408498,0.5210100674157978,1
0.4391597077216333,0.5248504045894208,0.4927469721243352,1
0.4791532648261156,0.5074948054101113,0.5269714562879213,1
0.4578770499486603,0.5408627399569408,0.5306858597624181,1
0.4560518394505549,0.5612864777653196,0.5394292296907999,1
0.4321809665282914,0.5456862877107169,0.5088427211399202,1
0.4321809665282914,0.5456862877107169,0.5088427211399202,1
0.4321809665282914,0.5456862877107169,0.5088427211399202,1
0.4321809665282914,0.5456862877107169,0.5088427211399202,1
0.450110963380798,0.5288954672424908,0.5037526122713832,1
0.4418796293057079,0.5252014856640873,0.4955748096472285,1
0.4244506682865964,0.5147759150594926,0.4732731028522299,1
0.4112984244113911,0.4887654118629594,0.4376423403968113,1
0.345984561604475,0.4654719693469741,0.4021185738174061,1
0.506262990061879,0.5556081275865253,0.99995413201315,1
0.9005977041863524,0.3647270721720062,0.9205454083052236,1
0.5460060259514032,0.6483697617159845,0.6027422306792845,1
0.3660260733655849,0.6288771480335386,0.5554791207371135,1
0.5066745690058451,0.5025491468738138,0.5753351318225657,1
0.4248443413403299,0.4248534544563582,0.5549899811694572,1
0.4467647482876365,0.3797930084445176,0.539490370728035,1
0.4208718261415604,0.4913756209117684,0.5448709122332414,1
0.4129804799923445,0.5007784786608476,0.5384968110291534,1
0.4058943727943752,0.5007326855152529,0.5139175449369782,1
0.4025839438285407,0.5004579267042073,0.497485511451219,1
0.3996313988573257,0.5051135623393677,0.4913101245660823,1
0.3983966986727674,0.5049609186874463,0.4833616062786174,1
0.4604359262638225,0.5313835590689201,0.5355925410113397,1
0.4542624202104039,0.5319788695865143,0.5421959245486017,1
