ms_accelerometer_x,ms_accelerometer_y,ms_accelerometer_z,outcome
0.5182342174144919,0.687919783422684,0.3136913248522845,1
0.5639539213646743,0.6743039469629765,0.4231668645555789,1
0.4177224453764254,0.4901544693205269,0.6092844731793114,1
0.2932861171938976,0.474829033637844,0.60096910679014,1
0.4554971203949621,0.5664763640564265,0.541171789948412,1
0.4381397374940788,0.5320246632322922,0.5365402502541334,1
0.4320378124906755,0.6814934674451151,0.4962015202426458,1
0.4904445103168162,0.4892996656450508,0.4028370032314203,1
0.478258558870774,0.4833312930027799,0.4319255213085161,1
0.4980316530550017,0.5054341144835767,0.4544106545961526,1
0.5037935896927627,0.5357033785948259,0.4769722207543687,1
0.4968685324545653,0.5543869822475737,0.4808853372956195,1
0.4699377510484785,0.5709946250065431,0.4866785842457051,1
0.4809068972059928,0.5571498296963806,0.4924106889063584,1
0.4803342825214228,0.5544785701643584,0.4902707018891399,1
0.4488225799740421,0.5110361417109981,0.4664710056221154,1
0.4553360729272094,0.5050830340341391,0.4719585379945459,1
0.4122468174735483,0.4194498630260867,0.4719891116436567,1
0.4068427663695952,0.4501923260596112,0.4654621572203825,1
0.4623148185182321,0.6062400827743141,0.5414775051521658,1
0.5646338980959589,0.6796770209670037,0.7188670256632826,1
0.6290888435668793,0.3654444911587746,0.4201403099589004,1
0.637982266073745,0.5539443120056643,0.4598064791693223,1
0.6707644695919467,0.6355934764709206,0.4469665645791953,1
0.6125725031887033,0.5916625941335366,0.4696198404149682,1
0.5365221048581392,0.6050647148251869,0.5397043712454429,1
0.4680588595270158,0.496534981210994,0.481833045286216,1
0.4296936712631445,0.5564018807787882,0.4876110054117463,1
0.4466215920511802,0.5225607479349125,0.509973855998814,1
0.4029597227191906,0.4962449578096738,0.5001757790733289,1
0.4490552048270761,0.5025338823460622,0.4832393216997526,1
