a1_x,a1_y,a1_z,label
0.6019460415745246,0.7423830250272034,0.5305637982195845,0
0.605484298982751,0.7434711643090316,0.5299703264094956,0
0.6076957098628926,0.7431991294885746,0.53026706231454,0
0.6125608137992039,0.7434711643090316,0.5308605341246291,0
0.6143299425033171,0.7423830250272034,0.5299703264094956,0
0.6191950464396285,0.7429270946681176,0.5305637982195845,0
0.6214064573197701,0.7431991294885746,0.5314540059347181,0
0.6249447147279965,0.7426550598476604,0.5320474777448071,0
0.625829279080053,0.7437431991294886,0.5320474777448071,0
0.6271561256081379,0.7426550598476604,0.5341246290801187,0
0.628482972136223,0.7423830250272034,0.5359050445103858,0
0.6280406899601946,0.7426550598476604,0.5373887240356083,0
0.6275984077841663,0.7431991294885746,0.5367952522255193,0
0.6249447147279965,0.7418389553862894,0.5370919881305638,0
0.6236178681999115,0.7410228509249184,0.5370919881305638,0
0.6222910216718266,0.7404787812840044,0.5370919881305638,0
0.6214064573197701,0.7396626768226333,0.5373887240356083,0
0.6196373286156568,0.7388465723612623,0.5364985163204747,0
0.6174259177355153,0.7385745375408053,0.5364985163204747,0
0.6160990712074303,0.7385745375408053,0.5364985163204747,0
0.6143299425033171,0.7393906420021763,0.5364985163204747,0
0.6116762494471473,0.7404787812840044,0.5373887240356083,0
0.6099071207430341,0.7407508161044614,0.5370919881305638,0
0.6072534276868642,0.7418389553862894,0.5373887240356083,0
0.6050420168067226,0.7426550598476604,0.5362017804154303,0
0.6037151702786377,0.7426550598476604,0.5364985163204747,0
0.6032728881026095,0.7429270946681176,0.5367952522255193,0
0.5992923485183547,0.7423830250272034,0.5362017804154303,0
0.5984077841662981,0.7418389553862894,0.5362017804154303,0
0.5975232198142415,0.7418389553862894,0.5373887240356083,0
0.5970809376382131,0.7402067464635473,0.5376854599406529,0
0.5944272445820433,0.7396626768226333,0.5394658753709198,0
0.5953118089341,0.7385745375408053,0.5394658753709198,0
0.5957540911101282,0.7383025027203483,0.540652818991098,0
0.5939849624060151,0.7374863982589771,0.5412462908011869,0
0.5957540911101282,0.7372143634385201,0.543026706231454,0
0.5966386554621849,0.7377584330794341,0.5436201780415431,0
0.5979655019902698,0.7393906420021763,0.5445103857566765,0
0.599734630694383,0.7399347116430903,0.5451038575667656,0
0.6037151702786377,0.7407508161044614,0.5456973293768546,0
0.6059265811587793,0.7410228509249184,0.5456973293768546,0
0.6099071207430341,0.7407508161044614,0.5459940652818991,0
0.6134453781512605,0.7402067464635473,0.5445103857566765,0
0.6143299425033171,0.7396626768226333,0.5415430267062314,0
0.6187527642636002,0.7380304678998912,0.5409495548961424,0
0.6191950464396285,0.734221980413493,0.5385756676557863,0
0.620079610791685,0.7290533188248096,0.5382789317507418,0
0.6205218929677134,0.7244287268770403,0.5385756676557863,0
0.6214064573197701,0.719260065288357,0.5376854599406529,0
0.6214064573197701,0.7157236126224157,0.5379821958456973,0
0.6236178681999115,0.7127312295973884,0.5379821958456973,0
0.625829279080053,0.7105549510337323,0.5370919881305638,0
0.628482972136223,0.7091947769314473,0.5356083086053413,0
0.6280406899601946,0.7097388465723613,0.5359050445103858,0
0.6333480760725343,0.7097388465723613,0.5329376854599407,0
0.637328615656789,0.7097388465723613,0.5356083086053413,0
0.6355594869526758,0.7102829162132753,0.5370919881305638,0
0.6337903582485626,0.7130032644178455,0.5403560830860534,0
0.6333480760725343,0.7140914036996736,0.543026706231454,0
0.6271561256081379,0.7168117519042437,0.5468842729970327,0
0.620079610791685,0.720076169749728,0.5483679525222552,0
0.6125608137992039,0.7241566920565833,0.5501483679525223,0
0.6059265811587793,0.7268770402611534,0.5495548961424332,0
0.599734630694383,0.7279651795429815,0.5516320474777449,0
0.5939849624060151,0.7306855277475517,0.5525222551928783,0
0.5908889871738169,0.7298694232861807,0.5543026706231454,0
0.5873507297655904,0.7309575625680087,0.5578635014836796,0
0.5877930119416187,0.7315016322089227,0.5596439169139465,0
0.5904467049977886,0.7312295973884657,0.5593471810089021,0
0.5975232198142415,0.7306855277475517,0.5563798219584569,0
0.6090225563909775,0.7266050054406964,0.5465875370919882,0
0.6183104820875719,0.7244287268770403,0.5326409495548962,0
0.6262715612560814,0.7189880304678999,0.5198813056379822,0
0.637328615656789,0.7078346028291621,0.512759643916914,0
0.6470588235294118,0.6945048966267682,0.5133531157270029,0
0.6475011057054401,0.6874319912948857,0.516320474777448,0
0.6399823087129589,0.6795429815016322,0.5195845697329377,0
0.6306943830163645,0.6741022850924918,0.5204747774480712,0
0.6222910216718266,0.6746463547334058,0.5201780415430267,0
0.622733303847855,0.6779107725788901,0.5169139465875371,0
0.6302521008403361,0.6847116430903155,0.5154302670623145,0
0.637328615656789,0.6923286180631121,0.5094955489614243,0
