a1_x,a1_y,a1_z,label
0.5886775762936753,0.8422198041349293,0.5519287833827893,1
0.5939849624060151,0.85310119695321,0.5566765578635015,1
0.6059265811587793,0.8577257889009793,0.5602373887240356,1
0.6174259177355153,0.8609902067464635,0.5400593471810089,1
0.6271561256081379,0.8637105549510338,0.5103857566765578,1
0.6368863334807607,0.8661588683351469,0.4955489614243323,1
0.6607695709862893,0.8623503808487486,0.4566765578635015,1
0.6948252985404688,0.8604461371055495,0.3967359050445104,1
0.7116320212295445,0.8533732317736671,0.3602373887240356,1
0.709420610349403,0.8348748639825898,0.3649851632047478,1
0.7080937638213181,0.8035908596300326,0.3869436201780415,1
0.7045555064130915,0.7619695321001088,0.43026706231454,1
0.7001326846528085,0.7132752992383025,0.4851632047477744,1
0.6934984520123839,0.6637649619151251,0.5362017804154303,1
0.6948252985404688,0.6205114254624592,0.5272997032640949,1
0.7306501547987616,0.5832426550598476,0.4062314540059347,1
0.7324192835028749,0.5813384113166485,0.315727002967359,1
0.6395400265369305,0.6218715995647442,0.3246290801186943,1
0.5285272003538257,0.6430903155603918,0.3955489614243323,1
0.4944714727996461,0.6436343852013058,0.4551928783382789,1
0.5033171163202123,0.6447225244831338,0.471513353115727,1
0.5218929677134011,0.6490750816104461,0.4534124629080118,1
0.5400265369305617,0.6550598476605005,0.4332344213649852,1
0.5493144626271561,0.661860718171926,0.4207715133531157,1
0.5616983635559487,0.6727421109902068,0.4213649851632047,1
0.5762936753648827,0.691240478781284,0.429080118694362,1
0.5957540911101282,0.7091947769314473,0.4516320474777448,1
0.6081379920389208,0.7263329706202394,0.4729970326409495,1
0.6253869969040248,0.7451033732317737,0.485459940652819,1
0.6536930561698363,0.7587051142546246,0.4833827893175074,1
0.6824413976116762,0.7674102285092492,0.472106824925816,1
0.7019018133569217,0.7731229597388466,0.458753709198813,1
0.7049977885891199,0.7733949945593036,0.4504451038575667,1
0.6992481203007519,0.7668661588683352,0.4516320474777448,1
0.6873065015479877,0.7557127312295974,0.4614243323442136,1
0.670499778858912,0.7412948857453754,0.4759643916913946,1
0.6559044670499778,0.7236126224156693,0.4842729970326409,1
0.6368863334807607,0.7108269858541894,0.4934718100890207,1
0.6231755860238832,0.6991294885745375,0.4952522255192878,1
0.6063688633348077,0.691512513601741,0.4922848664688427,1
0.5931003980539584,0.6838955386289445,0.4869436201780415,1
0.5824856258292791,0.6800870511425462,0.4857566765578635,1
0.5696594427244582,0.6781828073993471,0.4839762611275964,1
0.5555064130915525,0.6776387377584331,0.4845697329376854,1
0.5497567448031845,0.675734494015234,0.4893175074183976,1
0.5497567448031845,0.676278563656148,0.4952522255192878,1
0.5537372843874392,0.6773667029379761,0.5002967359050445,1
0.5594869526758072,0.6795429815016322,0.5035608308605342,1
0.5647943387881469,0.6841675734494015,0.5050445103857567,1
0.5692171605484299,0.690152339499456,0.5050445103857567,1
0.5736399823087129,0.6974972796517954,0.5038575667655787,1
0.5798319327731093,0.705930359085963,0.5041543026706231,1
0.5846970367094206,0.7140914036996736,0.5044510385756676,1
0.5917735515258735,0.721164309031556,0.5077151335311573,1
0.5957540911101282,0.7285092491838956,0.5091988130563798,1
0.5970809376382131,0.7363982589771491,0.5118694362017804,1
0.5979655019902698,0.7442872687704026,0.513946587537092,1
0.5970809376382131,0.751088139281828,0.5154302670623145,1
0.5992923485183547,0.7548966267682263,0.5175074183976262,1
0.5984077841662981,0.7600652883569097,0.5189910979228487,1
0.5984077841662981,0.764417845484222,0.5228486646884273,1
0.6010614772224679,0.763873775843308,0.5252225519287834,1
0.6032728881026095,0.7630576713819369,0.5293768545994065,1
0.605484298982751,0.7608813928182807,0.5332344213649851,1
0.6090225563909775,0.7578890097932536,0.5364985163204747,1
0.616983635559487,0.7540805223068553,0.5412462908011869,1
0.6231755860238832,0.7475516866158868,0.5462908011869436,1
0.6253869969040248,0.7442872687704026,0.5477744807121662,1
0.628482972136223,0.7407508161044614,0.5486646884272997,1
0.6275984077841663,0.7380304678998912,0.5504451038575667,1
0.6280406899601946,0.7383025027203483,0.5501483679525223,1
0.628482972136223,0.7383025027203483,0.5489614243323442,1
0.6262715612560814,0.7407508161044614,0.5498516320474778,1
0.6245024325519681,0.7434711643090316,0.5507418397626113,1
0.6262715612560814,0.7472796517954298,0.5510385756676558,1
0.6236178681999115,0.7529923830250272,0.5498516320474778,1
0.6187527642636002,0.7619695321001088,0.5471810089020771,1
0.6134453781512605,0.7679542981501633,0.544213649851632,1
0.605484298982751,0.7761153427638737,0.5462908011869436,1
0.5988500663423264,0.7853645266594124,0.5451038575667656,1
0.5961963732861566,0.7916213275299239,0.544213649851632,1
0.5944272445820433,0.8000544069640914,0.5385756676557863,1
0.5926581158779302,0.8049510337323177,0.5335311572700296,1
0.5908889871738169,0.809031556039173,0.5261127596439169,1
0.5904467049977886,0.808215451577802,0.5160237388724036,1
0.5961963732861566,0.8035908596300326,0.5068249258160238,1
0.5975232198142415,0.7959738846572362,0.4970326409495549,1
0.5939849624060151,0.7850924918389554,0.4899109792284866,1
0.5851393188854489,0.7731229597388466,0.4821958456973294,1
0.5767359575409111,0.7584330794341676,0.4777448071216617,1
0.5709862892525431,0.7410228509249184,0.4839762611275964,1
0.5692171605484299,0.720620239390642,0.4970326409495549,1
0.5696594427244582,0.6972252448313384,0.5094955489614243,1
0.5727554179566563,0.6841675734494015,0.5044510385756676,1
0.5709862892525431,0.6787268770402611,0.4851632047477744,1
0.5727554179566563,0.6738302502720348,0.471513353115727,1
0.5802742149491376,0.6667573449401524,0.4673590504451038,1
0.5846970367094206,0.6566920565832427,0.4703264094955489,1
0.5842547545333923,0.6490750816104461,0.4756676557863502,1
0.5913312693498453,0.6436343852013058,0.4762611275964392,1
