a1_x,a1_y,a1_z,label
0.589562140645732,0.7905331882480957,0.4059347181008902,1
0.5630252100840336,0.7894450489662677,0.3836795252225519,1
0.5639097744360902,0.7761153427638737,0.3875370919881306,1
0.6448474126492703,0.7323177366702938,0.4175074183976261,1
0.7041132242370632,0.6675734494015234,0.5017804154302671,1
0.7381689517912429,0.6014689880304679,0.6,1
0.7293233082706767,0.5522306855277476,0.6593471810089021,1
0.6912870411322424,0.5375408052230686,0.656973293768546,1
0.6152145068553737,0.55930359085963,0.5827893175074184,1
0.5692171605484299,0.6131664853101197,0.4833827893175074,1
0.5913312693498453,0.676006528835691,0.4181008902077151,1
0.6143299425033171,0.7159956474428727,0.4059347181008902,1
0.589562140645732,0.7663220892274211,0.4222551928783383,1
0.5373728438743919,0.7902611534276387,0.4379821958456973,1
0.5099513489606369,0.7959738846572362,0.4590504451038575,1
0.5037593984962406,0.7840043525571273,0.4985163204747774,1
0.4993365767359575,0.7671381936887922,0.5326409495548962,1
0.5042016806722689,0.7426550598476604,0.557566765578635,1
0.5254312251216275,0.719260065288357,0.55459940652819,1
0.5754091110128262,0.6955930359085963,0.5317507418397626,1
0.6134453781512605,0.676006528835691,0.5056379821958457,1
0.611233967271119,0.6640369967355821,0.4964391691394659,1
0.5758513931888545,0.6602285092491839,0.4985163204747774,1
0.5718708536045998,0.6624047878128401,0.5059347181008902,1
0.5935426802299867,0.6683895538628944,0.5160237388724036,1
0.6023883237505528,0.6809031556039173,0.53026706231454,1
0.5979655019902698,0.691784548422198,0.5364985163204747,1
0.5851393188854489,0.7089227421109902,0.5347181008902078,1
0.5736399823087129,0.7247007616974973,0.5195845697329377,1
0.5683325961963733,0.7385745375408053,0.5014836795252225,1
0.5740822644847413,0.7480957562568009,0.4899109792284866,1
0.5824856258292791,0.7521762785636561,0.4839762611275964,1
0.5970809376382131,0.7538084874863983,0.4863501483679525,1
0.611233967271119,0.7475516866158868,0.4979228486646884,1
0.6236178681999115,0.7391186071817193,0.5130563798219585,1
0.6311366651923928,0.7304134929270947,0.5237388724035609,1
0.6390977443609023,0.7189880304678999,0.5338278931750742,1
0.6444051304732419,0.7094668117519043,0.5367952522255193,1
0.6475011057054401,0.7018498367791077,0.5370919881305638,1
0.6470588235294118,0.6950489662676823,0.5364985163204747,1
0.6404245908889872,0.6920565832426551,0.5341246290801187,1
0.631578947368421,0.6874319912948857,0.5308605341246291,1
0.6191950464396285,0.6836235038084875,0.5296735905044511,1
0.6050420168067226,0.6833514689880305,0.528486646884273,1
0.5975232198142415,0.6847116430903155,0.529080118694362,1
0.5948695267580717,0.6879760609357998,0.5281899109792285,1
0.5860238832375055,0.6923286180631121,0.5305637982195845,1
0.578062804068996,0.6972252448313384,0.5320474777448071,1
0.5736399823087129,0.7013057671381937,0.5326409495548962,1
0.5581601061477223,0.735038084874864,0.5563798219584569,1
0.5608137992038921,0.7306855277475517,0.5602373887240356,1
0.562140645731977,0.7285092491838956,0.5635014836795252,1
0.5656789031402034,0.7257889009793254,0.5694362017804154,1
0.5714285714285714,0.7241566920565833,0.5765578635014836,1
0.5771782397169394,0.720348204570185,0.5804154302670623,1
0.5807164971251658,0.720076169749728,0.5878338278931751,1
0.5851393188854489,0.720620239390642,0.5902077151335312,1
0.5931003980539584,0.7217083786724701,0.5928783382789318,1
0.5984077841662981,0.7263329706202394,0.5925816023738872,1
0.6063688633348077,0.7331338411316648,0.587240356083086,1
0.6090225563909775,0.7434711643090316,0.5777448071216618,1
0.6107916850950906,0.7524483133841132,0.5682492581602374,1
0.611233967271119,0.764417845484222,0.5563798219584569,1
0.6130030959752322,0.7769314472252449,0.5412462908011869,1
0.6134453781512605,0.7872687704026116,0.529080118694362,1
0.6156567890314021,0.7959738846572362,0.5175074183976262,1
0.620079610791685,0.7978781284004353,0.5094955489614243,1
0.6236178681999115,0.7984221980413493,0.4949554896142433,1
0.6329057938965059,0.7978781284004353,0.4584569732937685,1
0.6426360017691287,0.7967899891186072,0.4142433234421365,1
0.653250773993808,0.7973340587595212,0.372106824925816,1
0.637328615656789,0.7932535364526659,0.3044510385756676,1
0.5457762052189297,0.7829162132752993,0.2673590504451039,1
0.410437859354268,0.7565288356909684,0.3112759643916914,1
0.3184431667403803,0.7140914036996736,0.43026706231454,1
0.2941176470588235,0.675734494015234,0.5652818991097923,1
0.3449800973020787,0.6409140369967355,0.6916913946587537,1
0.4352056612118531,0.647170837867247,0.7074183976261128,1
0.4993365767359575,0.6749183895538629,0.6498516320474778,1
0.5586023883237505,0.7157236126224157,0.5551928783382789,1
0.5984077841662981,0.7421109902067464,0.4905044510385756,1
0.6377708978328174,0.7551686615886833,0.4347181008902077,1
0.6576735957540911,0.749727965179543,0.428486646884273,1
0.6753648827952233,0.7309575625680087,0.4412462908011869,1
0.6934984520123839,0.7127312295973884,0.456973293768546,1
0.7072091994692614,0.7018498367791077,0.4649851632047477,1
0.7134011499336577,0.6931447225244831,0.4777448071216617,1
